"author_id","tweet","username","follower","tweet_clean","emoticon_sentimen_score"
1378176494887788544,"Kamu bisa coba gratis latihan soal SNBT 2023 di website kami 😉 https://t.co/cWzi1hacOX","ZebracrossI",658," coba gratis latih soal snbt website 😉",0.464168310322156
1385105632001347584,"@sbmptnfess ayoo nderr, aku pgen jdi maba medstud '23 di kampus manapun yg nantinya aku daftarin snbt (krna gk tw mau gimana😭 pgennya ugm tp yhh ... yhh gt aaaa ya Allah doain aja supaya aku bisa ikhlas gimanapun nanti yh😔😭) klian jg smoga lolos snbt di kmpus dan jurusan impian klian yh🥰","serynnaGranger",1606,"ayo nderr pengin jadi maba medstud kampus mana yang daftarin snbt karena enggak tau bagaimana😭 pgennya ugm tapi yhh yhh begitu a ya allah doain saja ikhlas gimanapun ya😔😭 kalian juga moga lolos snbt kmpus jurus impi kalian ya🥰",-0.33281162005938
1446089117796683776,"snbt udah h-190an keknya w harus buat study acc dah, soalnya kalo disini ntar numpuk","ijaemloff",63,"snbt sudah h kayak study acc deh soal kalo entar numpuk",0
1538146336092340224,"Kalian yang semigap, pesimis nggak karena sibuknya jadwal kuliah + materi snbt yang harus dipelajari agak lebih banyak?","23_Stiffany",355," semigap pesimis enggak sibuk jadwal kuliah materi snbt ajar ",0
1551852757589450752,"@gapyearfess klo acuanmu tipe soal snbt kyny kurang deh nder🥲🥲🥲","ranniiee_",386,"kalo acu tipe soal snbt kyny kurang deh nder🥲🥲🥲",0
1551852757589450752,"ges, kira-kira to atau sumber latsol yg paling mirip sm contoh soal snbt yg kemarin apa ya?","ranniiee_",386,"ges kirakira tapi sumber latsol yang mirip sama contoh soal snbt yang kemarin ya",0
1526187439131611136,"dan yaaa sekaraang aku juga udh bisa langganan aplikasi belajar xixixixi karna aku semigapyear dan akan berjuang untuk ujian snbt/utbk/sbmptn lagi tahun depan

SEMANGAT DIRIKU wadawwww","buluu_ulat",57," ya sekaraang sudah langgan aplikasi ajar xixixixi karena semigapyear juang untuk uji snbtutbksbmptn tahun semangat diri wadaw",0
1425662717705166848,"@convomfs fkus SNBT yy","gkjlsanjng",158,"fkus snbt yy",0
1474151014039056384,"Bismillahirrahmanirrahim

                   🕯       🕯
         🕯                         🕯
                 Lulus SNBT
       🕯          2023            🕯 
                   STEI ITB
          🕯                        🕯
                   🕯       🕯","dylatcha",82,"bismillahirrahmanirrahim 🕯 🕯 🕯 🕯 lulus snbt 🕯 🕯 stei itb 🕯 🕯 🕯 🕯",0
1359011938554966016,"@Privatalfaiz Kakk, kalau buku bestie itu udh soal yg mirip sama soal snbt kahh??","askurselfirst",30,"kak buku bestie sudah soal yang mirip soal snbt kahh",0
1305086481749344256,"Yukk pejuang SNBT 2023 kita mutualan!!! Apalagi yg gapyear buat tahun depan ayoo kita mutual, soalnya aku takut ketinggalan info 😭😭 🙏🏻 

about me ; 
• u can call me 'wawaa' 
• 03L
• Gapyear²²

yukk yang lewat ini boleh rt yaa, rep aja nanti aku fb hihihi #studytwt #studyacc","chrisknowlee_",543,"yuk juang snbt mutualan yang gapyear tahun ayo mutual soal takut tinggal info 😭😭 🙏🏻 about me c call me wawaa gapyear yuk lewat rt ya rep saja fb hihihi studytwt studyacc",0.231050239907889
1514538929487155200,"feeling aku tahun depan aku lolos snbt and jadi maba fkg ui https://t.co/iYP89fgY5t","cyclospath",375,"feeling tahun lolos snbt and jadi maba fkg u",0
1.308258910051e+18,"info, snbt brp hari lagi ya?","ssukacokelat",823,"info snbt berapa hari ya",0
1080275510934986752,"pls pol astaga mei juni aja hngzzzzzz setelah snbt😞😞😞😞 nie kalau januari..... 100000% nangis🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲 https://t.co/tQOel5J9yM","nadoybibibila_",5444,"pls pol astaga mei juni saja hngz snbt😞😞😞😞 ini januari tangis🥲🥲🥲🥲🥲🥲🥲🥲🥲🥲",-0.473684210526316
1587381817711071232,"🚧 LIVE CLASS 🚧
Kamu termasuk tim gaya belajar auditori dan visual? Tenangg, kamu bisa belajar lewat Live Class GRATIS yang bakal ngebahas dan bedah soal - soal TPS SNBT 2023

Eits, nggak hanya itu, kamu bakal diajar oleh mentor profesional yang expert dibidangnyaa https://t.co/HBBqv4yFan","skollastik",238,"🚧 live class 🚧 masuk tim gaya ajar auditor visual tenangg ajar lewat live class gratis bakal ngebahas bedah soal soal tps snbt eits enggak bakal ajar mentor profesional expert dibidangnyaa",0
1587381817711071232,"🚧 BELAJAR DARI BUKU LATIHAN SOAL 🚧
Perbanyak latihan soal buat memahami solusi dari masing - masing tipe soal TPS SNBT 2023

Nah kalau kamu lebih suka belajar lewat latihan soal, pas banget nih ada 1001 soal TPS gratis yang bakal kakmin bagikan tiap hari di timeline (versi PDF)","skollastik",238,"🚧 ajar buku latih soal 🚧 banyak latih soal paham solusi tipe soal tps snbt suka ajar lewat latih soal pas banget nih soal tps gratis bakal kakmin bagi hari timeline versi pdf",0
1587381817711071232,"🚧 TRY OUT ONLINE 🚧
Biar waktu belajar kamu efisien, coba ukur kemampuan kamu menjawab soal - soal TPS SNBT 2023 lewat Tryout Online

Skor TO bisa jadi patokan kamu buat nyusun strategi prioritas belajar selanjutnya! Skolla juga bakal support kamu lewat TO gratis lho😉","skollastik",238,"🚧 try out online 🚧 biar waktu ajar efisien coba ukur mampu jawab soal soal tps snbt lewat tryout online skor tapi jadi patok nyusun strategi prioritas ajar lanjut skolla bakal support lewat tapi gratis lho😉",0.464168310322156
1524004144884772864,"gue mau belajar snbt udah keburu tipes kalo tugasnya seabrek.
aduh gue tolol banget gabisa bagi waktu, aslinya mau tumbang, mau rest ga masuk kuliah 1/2hari, tp dipaksa kuat aja sih coyyyy walau kunang kunang https://t.co/WWCkAWyt3l","chubygirl_",43,"gue ajar snbt sudah buru tipes kalo tugas abrek aduh gue tolol banget enggak bisa waktu asli tumbang rest enggak masuk kuliah hari tapi paksa kuat saja sih coy kunang kunang",0
1538409558187847680,"( 09 / 11 / 2022 ) 

Proses SNBT

TO pertama kali sejak aku kecelakaan dan mengerjakan nya bareng-bareng sama teman satu angkatan di sekolah dan hasil nya begini pengen sedih tapi harus bersyukur karena mengerjakan sendiri 😭💗 https://t.co/geGjgr4sic","DiaryKeysha",564,"proses snbt tapi pertama kali celaka kerja nya barengbareng teman satu angkat sekolah hasil nya pengin sedih syukur kerja 😭💗",0.565714144704373
1262954147944562688,"snbt 191 hari lg","j3cityx__",1427,"snbt hari lagi",0
1525398991802085376,"Daftar Kampus Swasta dengan Jurusan Desain di Jawa Timur, selain di Surabaya dan Malang. Simpan dulu aja sapa tau berguna nanti, di share juga gaapa 👀
#belajargambar #lesgambar #portofolio #swasta #studioartmagic #snbp #snbt #mandiri #desain #dkv #despro #interior #seni #jurusan https://t.co/DhCoPPSvPZ","studio_artmagic",79,"daftar kampus swasta jurus desain jawa timur surabaya malang simpan saja sapa tau guna share gaapa 👀 belajargambar lesgambar portofolio swasta studioartmagic snbp snbt mandiri desain dkv despro interior seni jurus",0.0634146341463415
1409890141775224832,"@putrification @math_fess gw ikut snbt tahun depan😎😎😎","graceyach",41,"gue ikut snbt tahun 😎😎😎",1.48010610079576
1546049211778867200,"Menahan diri biar ga ngewl in kagehina holo thankucard oneg soalnya mau gitar pls ini gajadi” anjing apa beli gitarnya Abis snbt aja kali ya","terraawrr",47,"nah biar enggak ngewl ini kagehina holo thankucard oneg soal gitar pls gajadi anjing beli gitar habis snbt saja kali ya",0
1205629250423779328,"👩‍🎓 ada yang punya latsol literasi b ing snbt ga? minta dong","sbmptnfess",541942,"👩🎓 punya latsol literasi ing snbt enggak minta ",0.658489658489658
1241016981865693184,"masalah dalam menghadapi SNBT, tolong reply dibawah ya! terima kasih!","utbkfess",207466,"masalah hadap snbt tolong reply bawah ya terima kasih",0
1241016981865693184,"ptn! halo semuanya! aku kebetulan mahasiswa dan ada tugas buat nanyain problem-problem kalian dalam menghadapi SNBT (misalnya kaya susah cari materi dan kesulitan linjur), output dari tugas aku nantinya bakal jadi problem solving yang bisa bantu kalian ngatasin masalah  (cont..)","utbkfess",207466,"ptn halo betul mahasiswa tugas nanyain problemproblem hadap snbt misal kayak susah cari materi sulit linjur output tugas bakal jadi problem solving bantu ngatasin masalah cont",0
1453643123435859968,"@sbmptnfess Cara saya belajar untuk snbt :
1. Terkhusus penalaran matematika, asah math modelling dan cari hubungannya sama tka
2. Untuk soal literasi (indo/inggris), pahami apa yg dimaksud teks soal, banyakin vocab
3. Potensi Kognitif: Asah logika mtk, asah soal penalaran.","wrzefanya",68,"cara ajar untuk snbt khusus nalar matematika asah math modelling cari hubung tka untuk soal literasi indoinggris paham yang maksud teks soal banyak vocab potensi kognitif asah logika mtk asah soal nalar",0
1167091359531991040,"snbt 2023 boleh ga sm yg SNM PLISS aku pgn ngejar sf or siths","studyingchris",3410,"snbt enggak sama yang snm pliss pengin ngejar sf orang siths",0
1404700264301428736,"sini  maju lu snbt
Lu kira gue takut
Ya takut lah pake ditanya","gapyeardump",11," maju lu snbt lu kira gue takut ya takut pakai ditanya",0
1565852662880665600,"klo misalnya soal snbt diintegrasikan sama soal-soal pengetahuan marvel lu mau ga?","lehnsherrstwt",245,"kalo misal soal snbt integrasi soalsoal tahu marvel lu enggak",0
1215642550461071360,"@pusdatin_dikbud min saya skrg mahasiswi baru lulusan SMA 2022 dan 2023 mau ikut SNBT lagi. saya baru cek status NISN saya "" tidak aktif"" seperti ini, ini sudah pas atau harus verval lagi buat ikut SNBT 2023? https://t.co/qXkLQCIvHG","ezrapatriciach",36,"min sekarang mahasiswi baru lulus sama ikut snbt baru cek status nisn aktif pas verval ikut snbt",0
1565852662880665600,"tuhan memberkati orang-orang yang shock sama model soal snbt tahun depan","lehnsherrstwt",245,"tuhan berkat orangorang shock model soal snbt tahun ",0
1550680459532574720,"demi allah pengen nangis bgt snbt tahun besok","sanstudyz",273," allah pengin tangis banget snbt tahun besok",0
1290300325274873856,"@prabowo Menurutku rame tentang SNBT, Pak.","cedrikcdiggory",860,"turut rame snbt pak",0
1188239534594543616,"@cirrostrcu @hoommaaan @usernamekuitu SERIUS PLIS HARUS BENERAN, SNM HRS BOLE SNBT😭😭😭😭","mowninggpersonn",425,"serius plis benar snm harus boleh snbt😭😭😭😭",-0.373507057546145
1491398091085606912,"Sosialisasi snbt ini kapan sih Ya Allah tiap hari aku nungguin iniiiii 😭😭😭","wheresthepears",0,"sosialisasi snbt sih ya allah hari tunggu 😭😭😭",-0.280130293159609
1432725079,"@teamayamgeprek pea luh snbt","darsuas",78,"a lu snbt",0
1516721157180846080,"halo aku aya baru bikin acc, mau cari temen mutualan buat ambis bareng snbt/utbk 2023 terutama ²³, semi gap dan yg gapyear juga

about me
•call me aya
•she/her
•semi gap 
•saintek'23

bantu like/rt yah gais 
#AMBISVERSE #ambistwt #semigap #studytwt #studyacc","cornkittie",23,"halo aya baru bikin acc cari teman mutualan ambis bareng snbtutbk utama semi gap yang gapyear about me call me aya sheher semi gap saintek bantu likert ya gais ambisverse ambistwt semigap studytwt studyacc",0
1257320352339726336,"@gapyearfess klo menurut aku better gausah nder soalnya itu mepet bgt mau snbt gasii, trs dr yg aku tau itu regsosek itu kerjanya turun ke lapangan alias ke rumah rumah warga gtuu klo kecapean bisa ga efektif belajarnya ntar, tp smuanya balik lg ke km sii mangatt nderr","heyyownan",223,"kalo turut better enggak usah nder soal mepet banget snbt gasii terus dari yang tau regsosek kerja turun lapang alias rumah rumah warga begitu kalo cape enggak efektif ajar entar tapi smuanya balik lagi kamu sih mangatt nderr",0
1319473752950800384,"Wonyoung mau ikut snbt ke ITS bareng aku. https://t.co/2CvtTaLYaP","sanyoyed",111,"wonyoung ikut snbt its bareng ",0
1577506142678573056,"TO DO LIST 9 nov:
▫️susun jadwal belajar snbt
▫️tugas prosa kelompok 
▫️tugas hubib dl sabtu 12 nov
▫️ 12.00-14.00 grafik penalaran kognitif, review pake privat alfaiz
▫️ sintaksis dl 11 nov","facecardsukuna",4,"tapi di list nov susun jadwal ajar snbt tugas prosa kelompok tugas hubib dulu sabtu nov grafik nalar kognitif review pakai privat alfaiz sintaksis dulu nov",0
1478338890830278656,"#TeknikMesin #SBMPTN2023 #kuliahgratis #masukptn #utbk2023 #maba2023 #UTBK #SBMPTN #webinar #SMA","shilmynurvianty",10,"teknikmesin sbmptn kuliahgratis masukptn utbk maba utbk sbmptn webinar sama",0
1210897614985498624,"gue jg si, taun depan gue lolos snbt, di univ impian gue https://t.co/wtEyC5mCH4","haeachanaceah",649,"gue juga sih tahun gue lolos snbt universitas impi gue",0
1307152254248472576,"Gess kalian beli buku snbt yg mn aja?","lbammgyu",623,"gess beli buku snbt yang mana saja",0
1207946570630488064,"Adakah temen2 disini yg aware sama dunia pendidikan (terutama SNBT) dan bisa jd konten creator (twt/ig/tiktok)?? Aku lg nyari org buat kerja part time bikin konten.

Klo ada yg berminat, bisa reply/dm ya, sebutin domisili &amp; kesibukannya apa, thank you! #ambisverse #studytwt","prkdlx",113975,"ada teman yang aware dunia didik utama snbt jadi konten creator twtigtiktok lagi cari orang kerja part time bikin konten kalo yang minat replydm ya sebutin domisili sibuk thank you ambisverse studytwt",0
1248335621988311040,"euy mau nanya, disini ada mhs yg minat bgt sama pendidikan terutama SNBT dan mau kerja sbg konten kreator ga? bisa full time/part time, klo ada reply yaa","bdngfess",124404,"euy tanya mhs yang minat banget didik utama snbt kerja bagai konten kreator enggak full timepart time kalo reply ya",0
1589809990537093120,"H-193 SNBT tbl tbl","dsfocustudy",4," snbt tbl tbl",0
1408670480974848000,"@setarterek selain setress snbt juned pun setrezz percintaan https://t.co/a5HOqaxlxF","chikachikaye4hh",58," setress snbt juned setrezz cinta",0
1530829272436178944,"haloo semuanyaa, aku udah open order nihh! ayo dibeli sharing zeniusnyaa buat yg ambis utbk snbt, testi di shopee udah 300+ bisa liat testi di pinned yaw, kalo mau link tokonya boleh dm langsung aja yukk😍🥳 https://t.co/MmbG5CYHCt","shiballsekiya",155,"haloo semua sudah open order nih ayo beli sharing zeniusnyaa yang ambis utbk snbt testimoni shopee sudah lihat testimoni pinned yaw kalo link toko dm langsung saja yuk😍🥳",0.677936782512974
79182387,"Daripada gabut atau hang out ga jelas, mending weekend dipake utk belajar SNBT, bestie. Tinggal 6 bulan lagi loh.

Ada kelas offline-nya di Pasar Minggu (Jaksel) dan Kemanggisan (Jakbar). Segera gabung TEA UI di https://t.co/FG0b4Wqhwo https://t.co/h4KErduc1g https://t.co/b6Obd0GLzF","Alfanny1926",4864," gabut hang out enggak jelas mending weekend pakai untuk ajar snbt bestie tinggal bulan loh kelas offlinenya pasar minggu jaksel manggis jakbar gabung tea u ",0
1258745084918460416,"☀️ PREDIKSI SOAL TES SKOLASTIK ☀️
Persiapan SNBT UTBK 2023

Soal Potensi Kognitif Pt.8
(A Thread)

Pembahasan soal ada di link di setiap soalnya ya, Sobat Edcent! 😊
#studytwt #studyacc #ambisverse #utbk2023 #snbt2023 #potensikognitif https://t.co/6UnNFmtLiW","EdcentId",16994,"prediksi soal tes skolastik siap snbt utbk soal potensi kognitif pt thread bahas soal link soal ya sobat edcent 😊 studytwt studyacc ambisverse utbk snbt potensikognitif",0.644695543000628
1546508285099921408,"gue udah gamau lagi berada difase gapyear, jd tolong deh yg buat soal snbt TOLONGG kasihani saya🧎🫂","aleciuuu",183,"gue sudah enggak mau ada fase gapyear jadi tolong deh yang soal snbt tolongg kasihan 🧎🫂",0
1205629250423779328,"🎓 contoh soal snbt lihat dimana ya?","sbmptnfess",541941,"🎓 contoh soal snbt lihat mana ya",0.584415584415584
1432334900523270144,"berarti nanti ada pilihan soshum saintek gitu apa gak deh... soalnya itu model soal snbt ada penalaran mtk campur kimia... sama aja kyk tps+tka dong(?) nah trs ... ih apa si... gue tuh mau nanya tp bingung explain nya","trigonosuck",84,"arti pilih soshum saintek begitu enggak deh soal model soal snbt nalar mtk campur kimia saja kayak tpstka terus ih sih gue tuh tanya tapi bingung explain nya",0
1487581610258362368,"ada gak ya gc line buat belajar snbt","bipoooyow",85," enggak ya gc line ajar snbt",0
1141378729836331008,"@usernamekuitu kirain rumor snm boleh snbt karena ltmpt bubar beneran ada :(","hoommaaan",681,"ira rumor snm snbt ltmpt bubar benar ",0
1515817438960848896,"@bxavos OMGG IYAKAAH SAMAA? TAPI aku ini kaya impian unrealistic sih.. soalnya aku gak di indo juga makanyaaaa pilih univ yang paling woaah ajaa. AYO SEMANGAT PEJUANG SNBT.","blubssom",637,"omgg iyakaah sama kayak impi unrealistic sih soal enggak indonesia pilih universitas woaah saja ayo semangat juang snbt",0
74914639,"Wah ada review buku SNBT nih
Ayo mana nih suaranya para pejuang kampus?!

📆 Rabu, 09 Nov 2022 (hari ini!!)
🍭 20.00-21.00 WIB https://t.co/6wHO9FtGJa","bentangpustaka",135146," review buku snbt nih ayo nih suara juang kampus 📆 rabu nov hari 🍭 wib",1.31578947368421
1566296658165780480,"@stdytwt_ tp di ig-nya tuh cuman ngasih soal tanpa embel-embel ""contoh soal untuk snbt 2023"" gituu","heavenieclouds",99,"tapi ignya tuh cuman asih soal embelembel contoh soal untuk snbt begitu",0
870322531734929408,"@blubssom Anjrit. Impian kita sama. Semangat pejuang UI UGM. Gua juga blm memenuhi, tapi belum berakhir. Masih bisa berusaha terus sampai SNBT sesungguhnya.","bxavos",265,"anjrit impi semangat juang u ugm gua belum penuh akhir usaha terus snbt sungguh",0
60841385,"Untuk lulus ke FSRD ITB atau DKV FSR ISI Yogya atau DKV UNS buka  berarti harus jago gambar loh !, Nah, di Master Seni Sahabat akan dilatih kreativitas di dalam gambar !
WA 081215172871
#portofolio #gambarsuasana #snbp #snbt #bimbelgambar #snmptn #sbmptn #fsrditb https://t.co/8ltLPTIgGf","master_seni",207,"untuk lulus fsrd itb dkv fsr isi yogya dkv uns buka  arti jago gambar loh master seni sahabat latih kreativitas gambar wa portofolio gambarsuasana snbp snbt bimbelgambar snmptn sbmptn fsrditb",0
60841385,"Untuk lulus ke FSRD ITB atau DKV FSR ISI Yogya atau DKV UNS buka  berarti harus jago gambar loh !, Nah, di Master Seni Sahabat akan dilatih kreativitas di dalam gambar !
WA 081215172871
#portofolio #gambarsuasana #snbp #snbt #bimbelgambar #snmptn #sbmptn #fsrditb https://t.co/Zal5Ucx0wE","master_seni",207,"untuk lulus fsrd itb dkv fsr isi yogya dkv uns buka  arti jago gambar loh master seni sahabat latih kreativitas gambar wa portofolio gambarsuasana snbp snbt bimbelgambar snmptn sbmptn fsrditb",0
60841385,"Untuk lulus ke FSRD ITB atau DKV FSR ISI Yogya atau DKV UNS buka  berarti harus jago gambar loh !, Nah, di Master Seni Sahabat akan dilatih kreativitas di dalam gambar !
WA 081215172871
#portofolio #gambarsuasana #snbp #snbt #bimbelgambar #snmptn #sbmptn #fsrditb https://t.co/30pM5Sv3AQ","master_seni",207,"untuk lulus fsrd itb dkv fsr isi yogya dkv uns buka  arti jago gambar loh master seni sahabat latih kreativitas gambar wa portofolio gambarsuasana snbp snbt bimbelgambar snmptn sbmptn fsrditb",0
60841385,"Untuk lulus ke FSRD ITB atau DKV FSR ISI Yogya atau DKV UNS buka  berarti harus jago gambar loh !, Nah, di Master Seni Sahabat akan dilatih kreativitas di dalam gambar !
WA 081215172871
#portofolio #gambarsuasana #snbp #snbt #bimbelgambar #snmptn #sbmptn #fsrditb https://t.co/i9tw8l1U3d","master_seni",207,"untuk lulus fsrd itb dkv fsr isi yogya dkv uns buka  arti jago gambar loh master seni sahabat latih kreativitas gambar wa portofolio gambarsuasana snbp snbt bimbelgambar snmptn sbmptn fsrditb",0
711062952078475264,"Yang mau langganan ruangguru boleh DM yaa, dijamin lower price, plus ada cashback tambahan ^^ #zonauang #snbt #zonaaba","_Azimuth",36," langgan ruangguru dm ya jamin lower price plus cashback tambah zonauang snbt zonaaba",0
1504706664385064960,"ga bisa lama² sedihin mashidam tertampar kenyataan klo snbt bentar lgi","ch0kims",2,"enggak sedihin mashidam tampar nyata kalo snbt bentar lagi",0
1515817438960848896,"Siapasih YANG RAPIHIN PARKIRAN MOTOR PAKE BARIS ARITMATIKA (Konteks, lagi TO SNBT)","blubssom",637,"siapasih rapihin parkir motor pakai baris aritmatika konteks tapi snbt",0
1276353191508979712,"@sbmptnfess ini berkas snbt maksud nya? kurang tau nder, soalnya yg megang udh bukan ltmpt lg kan jd server nya (daftar utbk) pasti beda lg ga kaya tahun ini. Kalo buat univ nya paling surat cuti kuliah jelang utbk kalo mau fokus belajar sih (ga wajib) supaya fokus nya ga kepecah -","nanaforlatte",110," berkas snbt maksud nya kurang tau nder soal yang pegang sudah ltmpt lagi jadi server nya daftar utbk beda lagi enggak kayak tahun kalo universitas nya surat cuti kuliah jelang utbk kalo fokus ajar sih enggak wajib fokus nya enggak pecah",0
1369677521881497600,"buku snbt tuh kisaran harga brp ya..","divahelmi",1410,"buku snbt tuh kisar harga berapa ya",0
1336875564645289984,"Btul kan prediksi akternatifa, soal snbt tuh ada unsur tka nya hampir sama kaya simak uwiw","keluluinaan",118,"betul prediksi akternatifa soal snbt tuh unsur tka nya kayak simak uwiw",0
1518620186072743936,"@aokozk snbt tapi sukur sukur gue bisa jalur nilai","kucaanagi",22,"snbt sukur sukur gue jalur nilai",0
1444858224444805120,"gw mau belajar serajin apapun tetep goblok dah AHAHa jir la 😭 yauda pasrah deh ujungnya kalo dapet snbp terimakasih ya Allah tapi kalo engga tolong di snbt aja ya 🥹🫶🏻🙏❤️","fotokopialfa",18,"gue ajar rajin apa tetap goblok deh ahaha jir lah 😭 yauda pasrah deh ujung kalo dapat snbp terimakasih ya allah kalo enggak tolong snbt saja ya 🥹🫶🏻🙏",0.324427004294425
1454119163367079936,"ada yang punya rekomendasi buku snbt sesuai contoh soal yang udah keluar kemarin? thank youu","cheercute_00",91," punya rekomendasi buku snbt suai contoh soal sudah keluar kemarin thank youu",0
1348897203222315008,"@sbmptnfess nitip dong, kabar kabarin kl ada sosialiasi atau berita ttng snbt 🙏","miykaelazuh",1,"nitip kabar kabarin kalau sosialiasi berita ttng snbt 🙏",0.417803768680962
1539048689213542400,"males gua buka twt ajg tl gua isinya org panikin snbt semua. info aja blm keluar 100% lu pada ketar ketirin apasih gafaham gua anjir","kelababoo",686,"malas gua buka twt ajg tl gua isi orang panikin snbt info saja belum keluar lu ketar ketirin apasih gafaham gua anjir",0
1489522052969418752,"makin ke sini bukannya makin semangat belajar buat snbt malah ke pikiran sama war blackpink 😭","lattecreamee",88," semangat ajar snbt pikir war blackpink 😭",-0.0933767643865364
1436134959496904704,"hbs liat tipe soal snbt yg isinya kebanyakan soal cerita, ak jd ngerasa beruntung krn org ini sgt malas membaca dan memahami dri awal sampe akhir apalagi terkekang waktu 🥲👍.","izbreezyy",38,"habis lihat tipe soal snbt yang isi banyak soal cerita aku jadi rasa untung karena orang sangat malas baca paham dari awal sampai akhir kekang waktu 🥲👍",0.522114347357066
1572330076750118912,"Contoh soal SNBT yg dishare BP3 agak bikin mengsedih ye wak","sasintsoshum",264,"contoh soal snbt yang dishare bp bikin mengsedih ye wak",0
1498654777194184704,"bissmillah lolos snbt 2023","1004gurl",104,"bissmillah lolos snbt",0
1385607888236728320,"emang udh ada pengumuman berkas persiapan daftar snbt kah? dari tadi tl sliweran yang nanya soal ini","chemistry7__",287,"memang sudah umum berkas siap daftar snbt kah tl sliweran tanya soal ",0
1336511738682830848,"PROGRESS PERSIAPAN SNBT'23
H-188
start 9 November 2022","kusadardiri",132,"progress siap snbt start november",0
1565494378159697920,"No offense but lolos SNBT 2023 actually sucks https://t.co/OaXZI9Ko0R","yujiem5",1,"no offense but lolos snbt actually sucks",0
1226858799715061760,"gimana tanggapan kalian tentang contoh soal buat snbt 23 yg udah keluar kemarin
😔😭🤗🥵","diannkkk",106,"bagaimana tanggap contoh soal snbt yang sudah keluar kemarin 😔😭🤗🥵",-0.239434855672843
1145123964940718080,"📌Video Bahas Soal
🚨 SNBT / UTBK 2023
📝Penalaran Matematika Part 3

Terinspirasi dari SAT (scholastic aptitude test) subtes Math yang ada di negeri sebrang. 

#studytwt #snbt #ambistwt https://t.co/RQPEs7nFZ4","bahassoalfess",45287,"📌video bahas soal 🚨 snbt utbk 📝nalar matematika part inspirasi sat scholastic aptitude test subtes math neger sebrang studytwt snbt ambistwt",0.343234185169669
1358042166732288000,"Snbt makin ngadi2 aja lu, gue yg udah semangat belajar down lagi gegara liat lu apdet. Ni makin kesini ga jelas banget sih aku jadi males kan😭😭😭😭","otwmabafk",24,"snbt ngadi saja lu gue yang sudah semangat ajar down gegara lihat lu apdet ini sini enggak jelas banget sih jadi malas 😭😭😭😭",-0.373507057546145
1225514172194213888,"info nderr buat snbt yg nisn nya ga aktif harus diaktifin lagikah buat ikutan snbt? btw saya gap lulusan 22","buchyinoppa",9,"info nderr snbt yang nisn nya enggak aktif diaktifin lagi ikut snbt btw gap lulus",0
1541766513283047424,"#studytwt #studyacc #snbt #utbk https://t.co/3p6wBapfRM","pejuang_ptn23",34,"studytwt studyacc snbt utbk",0
79182387,"Mau coba tes Sekolah Kedinasan/Akpol dll sekaligus tetap ikut SNBT &amp; Ujian Mandiri PTN? 

Gabung WEEKEND CLASS dari TEA UI saja. Ada sesi belajar Tes Wawasan Kebangsaan (TWK) dan Pengetahuan Umum (PU) yg diujikan dlm tes Sekolah Kedinasan. Buruan daftar di https://t.co/cnLww4i2J3 https://t.co/mwmrpCwLuX","Alfanny1926",4864," coba tes sekolah kedinasanakpol dll tetap ikut snbt uji mandiri ptn gabung weekend class tea u sesi ajar tes wawas bangsa twk tahu umum punya yang uji dalam tes sekolah kedinasan buru daftar ",0
1567163101614841856,"feeling gw sih, SNBT nanti bakal lancar jaya dan gue keterima di univ dan prodi impian gw🤩","muammarzckyyy",6,"feeling gue sih snbt bakal lancar jaya gue terima universitas prodi impi gue🤩",0
1351135327814086656,"@Levronzy Halo kak, ikut nanya gapyear thn 2022 yang rencana daftar SNBT 2023 harus validasi NISN juga kah? Makasih🙏🏻😄","Ichtaca_",1,"halo kak ikut tanya gapyear tahun rencana daftar snbt validasi nisn kah terima kasih🙏🏻😄",0.839835242214581
1201673806156161024,"sch! Materi snbt udah ada belum ya... udah mau pertengahan bulan, dan aku belum apa apa 😭","schfess",495887,"sch materi snbt sudah ya sudah tengah bulan 😭",-0.0933767643865364
1549403793011482624,"📢SNBT SEBENTAR LAGIII📢

Siapa nih yang belom maksimal belajarnya untuk SNBT, yukk segera sadar karena waktu ngga bisa terulang ygy. langsung aja nih langganan pahamify dengan kode referral PFMPASTISUKSES untuk membantumu berproses menuju SNBT. Masih bingung? bisa banget tanya² https://t.co/xSPU4N2kJF","PFMPASTISUKSES",1,"📢snbt bentar 📢 nih belum maksimal ajar untuk snbt yuk sadar waktu enggak ulang ygy langsung saja nih langgan pahamify kode referral pfmpastisukses untuk bantu proses tuju snbt bingung banget tanya",1
1563744450039275520,"Eles online yang worth it dimna si guys yang sekiranya agk mirip to nya sama contoh soal dari snbt","ingetbelajarrr",95,"eles online worth itu dimna sih guys agak mirip tapi nya contoh soal snbt",0
869099265456394240,"saran gue buat yg lagi mempersiapkan snbt 2023 ntah kelas 12 atau gapyear plss jangan pernah punya masalah sama siapapun entah keluarga temen atau pacar jangann gue saranin jangan,bakalan ngeganggu konsentrasi kalian!! Trust me menjaga mood yg baik itu adalah kunci","lilythevaleys",226,"saran gue yang siap snbt entah kelas gapyear plss punya masalah keluarga teman pacar jangann gue sar janganbakalan ngeganggu konsentrasi trust me jaga mood yang baik kunci",0
